#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_9_(dbseq-nr_8)_[12730,19591]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_9_(dbseq-nr_8)_[1761119,1766200]	LTR	Copia	tork	no	-	AP|pseudovirus INT|tork RT|tork RNaseH|copia
scaffold_9_(dbseq-nr_8)_[1856628,1861955]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|copia
scaffold_9_(dbseq-nr_8)_[2008828,2014261]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|sire
scaffold_9_(dbseq-nr_8)_[2043250,2048599]	LTR	Copia	copia	no	+	AP|pseudovirus INT|tork RT|copia RNaseH|copia
scaffold_9_(dbseq-nr_8)_[2287164,2292462]	LTR	Copia	sire	no	-	AP|pseudovirus INT|tork RT|sire RNaseH|sire
scaffold_9_(dbseq-nr_8)_[2436543,2441980]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|pCretro RNaseH|sire
scaffold_9_(dbseq-nr_8)_[3114148,3116953]	LTR	Copia	mixture	no	+	RT|1731 RNaseH|sire
scaffold_9_(dbseq-nr_8)_[3191230,3195829]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_9_(dbseq-nr_8)_[3199554,3206388]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_9_(dbseq-nr_8)_[3216262,3224589]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_9_(dbseq-nr_8)_[3237922,3242203]	LTR	Gypsy	osvaldo	no	-	INT|osvaldo
scaffold_9_(dbseq-nr_8)_[3695205,3700951]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_9_(dbseq-nr_8)_[3731423,3739143]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_9_(dbseq-nr_8)_[38467,44892]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_9_(dbseq-nr_8)_[4037109,4043646]	LTR	Gypsy	mixture	no	-	RT|17_6 RNaseH|del INT|tat
scaffold_9_(dbseq-nr_8)_[494741,501239]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_9_(dbseq-nr_8)_[812135,825241]	LTR	Gypsy	tat	no	-	INT|tat
scaffold_9_(dbseq-nr_8)_[944601,952251]	mixture	mixture	mixture	unknown	-	AP|dtg_ilg_template RT|reina RNaseH|osvaldo INT|gmr1
scaffold_9_(dbseq-nr_8)_[965848,971872]	LTR	Gypsy	v_clade	no	+	AP|caulimovirus RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_9_(dbseq-nr_8)_[972803,979537]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_1_(dbseq-nr_0)_[156265,161851]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[698657,701831]	LTR	Copia	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[733792,735004]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[926841,928433]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[1138648,1141980]	LTR	Copia	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[1142031,1144447]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[1217313,1219532]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[1264293,1267791]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[1662184,1664193]	LTR	Copia	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[1694911,1696057]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[2825522,2828507]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[2859336,2862766]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[3132182,3134909]	LTR	Copia	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[3434539,3435973]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[4173790,4177194]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[4627328,4630679]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[4834210,4835490]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[5070069,5073042]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[5690244,5691664]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[5731032,5732585]	LTR	Copia	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[5734206,5736458]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[7079150,7082232]	LTR	Gypsy	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[7362184,7367477]	LTR	Copia	unknown	none	?	none
scaffold_1_(dbseq-nr_0)_[8314536,8317966]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[1418157,1419705]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[1509032,1512046]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[1534539,1536087]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[2323454,2326499]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[2342860,2344587]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[2430305,2431686]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[2513327,2516021]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[2929333,2930462]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[2935029,2939244]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[2999336,3004606]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[3056727,3064339]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[3079587,3081138]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[3082313,3085442]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[3165908,3169316]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[3440137,3443748]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[3557128,3563188]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[4707535,4712971]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[5592823,5594201]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[6003865,6008173]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[6178890,6182047]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[6360088,6366081]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[6473879,6475082]	LTR	Gypsy	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[6649123,6652011]	LTR	Copia	unknown	none	?	none
scaffold_2_(dbseq-nr_1)_[6656352,6659441]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[423950,426346]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[987566,991037]	LTR	Copia	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[1626445,1628088]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[2149428,2152760]	LTR	Copia	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[3224748,3227925]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[3415603,3420340]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[5117577,5120545]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[5120555,5123927]	mixture	mixture	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[5181837,5184864]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[5239934,5243567]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[5269201,5270921]	LTR	Gypsy	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[5462669,5467082]	LTR	Copia	unknown	none	?	none
scaffold_3_(dbseq-nr_2)_[5595803,5599968]	LTR	Copia	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[409556,413299]	LTR	Gypsy	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[1069509,1072855]	LTR	Copia	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[1088079,1089435]	LTR	Gypsy	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[1153737,1157320]	LTR	Copia	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[1588011,1592504]	LTR	Copia	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[1793618,1797063]	LTR	Copia	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[2098627,2100606]	LTR	Gypsy	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[2116775,2120450]	LTR	Gypsy	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[2477213,2478600]	LTR	Copia	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[2684402,2686560]	LTR	Copia	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[4310374,4312562]	LTR	Gypsy	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[4766520,4768897]	LTR	Gypsy	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[5209862,5211711]	LTR	Gypsy	unknown	none	?	none
scaffold_4_(dbseq-nr_3)_[5424966,5426348]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[12005,15500]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[530991,537316]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[1333660,1336103]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[1606185,1611776]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[2094723,2102418]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[2479754,2481755]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[2761051,2767340]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[2862670,2865434]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[3097242,3105239]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[3589530,3592711]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[3737187,3739993]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[3997375,3999769]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[4554208,4559729]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[4888171,4891005]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[4946517,4949374]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[5095001,5098054]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[5124457,5127750]	LTR	Gypsy	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[5287975,5289881]	LTR	Copia	unknown	none	?	none
scaffold_5_(dbseq-nr_4)_[5464726,5469002]	LTR	Copia	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[358174,363852]	LTR	Gypsy	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[585889,593222]	LTR	Gypsy	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[1877225,1880601]	LTR	Gypsy	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[1886404,1889755]	LTR	Gypsy	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[2128222,2130130]	LTR	Copia	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[3286445,3288339]	LTR	Copia	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[3310202,3317262]	LTR	Copia	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[3643488,3644983]	LTR	Copia	unknown	none	?	none
scaffold_6_(dbseq-nr_5)_[3925465,3928579]	LTR	Gypsy	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[223338,224712]	LTR	Copia	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[231699,236345]	LTR	Copia	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[241356,247404]	LTR	Gypsy	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[247790,250949]	LTR	Copia	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[869263,870476]	LTR	Gypsy	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[1173778,1175362]	LTR	Gypsy	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[1546946,1552589]	LTR	Gypsy	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[1585756,1589066]	LTR	Copia	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[1964518,1965865]	LTR	Copia	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[2497590,2503063]	LTR	Copia	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[2601565,2602878]	LTR	Copia	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[3048818,3051998]	LTR	Gypsy	unknown	none	?	none
scaffold_7_(dbseq-nr_6)_[3148015,3149329]	LTR	Copia	unknown	none	?	none
scaffold_8_(dbseq-nr_7)_[1467087,1470979]	LTR	Gypsy	unknown	none	?	none
scaffold_8_(dbseq-nr_7)_[3012226,3015692]	LTR	Copia	unknown	none	?	none
scaffold_8_(dbseq-nr_7)_[3107338,3111607]	LTR	Copia	unknown	none	?	none
scaffold_8_(dbseq-nr_7)_[3112105,3115460]	LTR	Gypsy	unknown	none	?	none
scaffold_8_(dbseq-nr_7)_[3822534,3828201]	LTR	Copia	unknown	none	?	none
scaffold_8_(dbseq-nr_7)_[3927808,3931849]	LTR	Gypsy	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[65252,68685]	LTR	Copia	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[182431,188072]	LTR	Copia	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[925577,930120]	LTR	Copia	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[935707,940183]	LTR	Copia	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[942506,943918]	LTR	Gypsy	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[960400,963326]	LTR	Gypsy	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[1598129,1600131]	LTR	Gypsy	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[3233719,3237165]	LTR	Copia	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[3739169,3742616]	LTR	Copia	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[3874754,3876926]	LTR	Gypsy	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[3962996,3965892]	LTR	Gypsy	unknown	none	?	none
scaffold_9_(dbseq-nr_8)_[4002742,4005735]	LTR	Gypsy	unknown	none	?	none
scaffold_10_(dbseq-nr_9)_[741721,745115]	LTR	Gypsy	unknown	none	?	none
scaffold_10_(dbseq-nr_9)_[2407754,2409769]	LTR	Gypsy	unknown	none	?	none
scaffold_10_(dbseq-nr_9)_[2615895,2618673]	LTR	Gypsy	unknown	none	?	none
scaffold_10_(dbseq-nr_9)_[2825574,2826879]	LTR	Gypsy	unknown	none	?	none
scaffold_10_(dbseq-nr_9)_[2831232,2836736]	LTR	Copia	unknown	none	?	none
scaffold_10_(dbseq-nr_9)_[3114089,3116168]	LTR	Gypsy	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[177759,181077]	LTR	Copia	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[1003616,1009662]	LTR	Copia	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[1014517,1018266]	LTR	Gypsy	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[2214528,2215738]	LTR	Gypsy	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[2592833,2598562]	LTR	Copia	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[2602479,2604575]	LTR	Gypsy	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[3395159,3402820]	LTR	Gypsy	unknown	none	?	none
scaffold_11_(dbseq-nr_10)_[3811245,3813616]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[1360763,1364431]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[1370587,1373848]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[1386458,1389725]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[1500554,1503564]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[1831200,1835652]	LTR	Copia	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[1835666,1837123]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2043309,2044593]	LTR	Copia	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2189319,2192328]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2286439,2289050]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2410895,2412858]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2565825,2572565]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2585915,2588828]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2918925,2924814]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[2962250,2968321]	LTR	Copia	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[3394700,3397714]	LTR	Gypsy	unknown	none	?	none
scaffold_12_(dbseq-nr_11)_[3501036,3502392]	LTR	Copia	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[148994,154273]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[572357,575387]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[637941,641297]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[854250,857644]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[1508265,1511326]	LTR	Copia	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[2248617,2250457]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[2493194,2497969]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[2507883,2511416]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[2689847,2695093]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[2795940,2799010]	LTR	Gypsy	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[3303086,3307077]	LTR	Copia	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[3308023,3310370]	LTR	Copia	unknown	none	?	none
scaffold_13_(dbseq-nr_12)_[3380655,3382252]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[258184,262722]	LTR	Copia	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[266867,268185]	LTR	Copia	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[829238,830696]	LTR	Copia	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[1667926,1671355]	LTR	Copia	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[1679443,1682846]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[1786317,1789882]	LTR	Copia	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[2610977,2614022]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[2659942,2662973]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[2674132,2675680]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[2792556,2794852]	LTR	Copia	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[2795549,2798570]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[2864654,2867502]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[2881659,2887056]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[3017816,3020809]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[3120036,3122385]	LTR	Gypsy	unknown	none	?	none
scaffold_14_(dbseq-nr_13)_[3167327,3170139]	LTR	Gypsy	unknown	none	?	none
scaffold_15_(dbseq-nr_14)_[881418,883478]	LTR	Gypsy	unknown	none	?	none
scaffold_15_(dbseq-nr_14)_[913186,916610]	LTR	Copia	unknown	none	?	none
scaffold_15_(dbseq-nr_14)_[3189224,3192879]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[135181,139286]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[850491,853985]	LTR	Copia	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[1241067,1244877]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[1349836,1353030]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[1377665,1381074]	LTR	Copia	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[1395492,1397059]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[1872271,1874543]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[1922415,1927974]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2052963,2055782]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2178288,2181257]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2194267,2197301]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2213584,2215132]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2235707,2240478]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2342880,2347389]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2381033,2384089]	LTR	Gypsy	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[2985866,2988787]	LTR	Copia	unknown	none	?	none
scaffold_16_(dbseq-nr_15)_[3048347,3054282]	LTR	Gypsy	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[122035,125322]	LTR	Gypsy	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[125324,128280]	LTR	Gypsy	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[1193888,1199382]	LTR	Copia	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[1558388,1569059]	LTR	Gypsy	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[1836865,1840647]	LTR	Gypsy	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[1850889,1854563]	LTR	Gypsy	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[2252167,2256469]	LTR	Copia	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[2900733,2906797]	LTR	Copia	unknown	none	?	none
scaffold_17_(dbseq-nr_16)_[3260493,3263583]	LTR	Gypsy	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[211659,213926]	LTR	Gypsy	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[310158,316005]	LTR	Gypsy	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[429670,433112]	LTR	Copia	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[511406,512803]	LTR	Copia	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[635830,639379]	LTR	Gypsy	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[792406,795829]	LTR	Copia	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[1251277,1252654]	LTR	Copia	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[1597650,1601050]	LTR	Copia	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[1820423,1823880]	LTR	Copia	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[2975185,2978171]	LTR	Gypsy	unknown	none	?	none
scaffold_18_(dbseq-nr_17)_[3108754,3111862]	LTR	Gypsy	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[159,3775]	LTR	Gypsy	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[605773,608680]	LTR	Copia	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[694362,697273]	LTR	Gypsy	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[702530,706272]	LTR	Gypsy	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[725036,726584]	LTR	Gypsy	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[1017536,1019349]	LTR	Copia	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[1837139,1839091]	LTR	Copia	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[2280161,2283764]	LTR	Gypsy	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[2489655,2492816]	LTR	Gypsy	unknown	none	?	none
scaffold_19_(dbseq-nr_18)_[3091037,3094032]	LTR	Gypsy	unknown	none	?	none
scaffold_20_(dbseq-nr_19)_[820864,825216]	LTR	Copia	unknown	none	?	none
scaffold_20_(dbseq-nr_19)_[1617935,1619702]	LTR	Copia	unknown	none	?	none
scaffold_20_(dbseq-nr_19)_[1975682,1977004]	LTR	Copia	unknown	none	?	none
scaffold_20_(dbseq-nr_19)_[2002316,2012151]	LTR	Gypsy	unknown	none	?	none
scaffold_20_(dbseq-nr_19)_[2096104,2100124]	LTR	Gypsy	unknown	none	?	none
scaffold_20_(dbseq-nr_19)_[2734655,2737962]	LTR	Copia	unknown	none	?	none
scaffold_20_(dbseq-nr_19)_[2744992,2746578]	LTR	Gypsy	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[404805,408008]	LTR	Gypsy	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[498062,502282]	LTR	Copia	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[502288,504327]	LTR	Gypsy	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[1681062,1682443]	LTR	Copia	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[1953047,1954259]	LTR	Gypsy	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[1989476,1995455]	LTR	Copia	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[2365162,2371242]	LTR	Copia	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[2711411,2712722]	LTR	Copia	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[2763469,2767730]	LTR	Copia	unknown	none	?	none
scaffold_21_(dbseq-nr_20)_[2768251,2769535]	LTR	Copia	unknown	none	?	none
