#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_783_(dbseq-nr_782)_[1839,8362]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade
scaffold_783_(dbseq-nr_782)_[8414,14241]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_786_(dbseq-nr_785)_[9512,15807]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|1731 RNaseH|codi_d
scaffold_787_(dbseq-nr_786)_[5101,13518]	LTR	Gypsy	mixture	no	+	RNaseH|17_6 INT|gmr1
scaffold_789_(dbseq-nr_788)_[3026,9447]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_78_(dbseq-nr_77)_[12036,20082]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_78_(dbseq-nr_77)_[259373,264775]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_78_(dbseq-nr_77)_[436230,442589]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_792_(dbseq-nr_791)_[4284,10059]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_798_(dbseq-nr_797)_[9989,17275]	LTR	Copia	sire	no	+	AP|pseudovirus INT|retrofit RT|sire RNaseH|sire
scaffold_79_(dbseq-nr_78)_[124538,133915]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_79_(dbseq-nr_78)_[138041,144422]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_79_(dbseq-nr_78)_[483855,489108]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|tork RNaseH|copia
scaffold_79_(dbseq-nr_78)_[524591,527374]	LTR	Copia	mixture	no	+	RT|copia RNaseH|oryco
scaffold_79_(dbseq-nr_78)_[568881,576872]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|pyret INT|v_clade CHR|retroelement
scaffold_7_(dbseq-nr_6)_[1080665,1087018]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_7_(dbseq-nr_6)_[370670,376495]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_7_(dbseq-nr_6)_[559248,572530]	LTR	Copia	tork	no	+	RT|tork
scaffold_7_(dbseq-nr_6)_[788213,794535]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_7_(dbseq-nr_6)_[835578,843971]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_7_(dbseq-nr_6)_[850479,858154]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_7_(dbseq-nr_6)_[866379,871646]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|tork RNaseH|sire
scaffold_7_(dbseq-nr_6)_[874127,881182]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|tat
scaffold_7_(dbseq-nr_6)_[934224,943001]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_800_(dbseq-nr_799)_[10222,16979]	LTR	Copia	sire	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_802_(dbseq-nr_801)_[4321,10439]	LTR	Gypsy	cer2-3	no	+	RNaseH|cer2-3
scaffold_806_(dbseq-nr_805)_[1787,10485]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_809_(dbseq-nr_808)_[12573,19451]	LTR	Gypsy	mixture	no	-	RT|del RNaseH|v_clade
scaffold_80_(dbseq-nr_79)_[245942,253124]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_80_(dbseq-nr_79)_[263082,271602]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_80_(dbseq-nr_79)_[271609,282143]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|17_6 INT|tat
scaffold_80_(dbseq-nr_79)_[308515,315256]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_80_(dbseq-nr_79)_[317934,323043]	LTR	Gypsy	17_6	no	+	RT|17_6 RNaseH|17_6 INT|gmr1
scaffold_80_(dbseq-nr_79)_[331367,337987]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_80_(dbseq-nr_79)_[342448,349464]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|pyret INT|v_clade
scaffold_80_(dbseq-nr_79)_[356582,363926]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_80_(dbseq-nr_79)_[3816,13530]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_80_(dbseq-nr_79)_[389532,398584]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|tat
scaffold_80_(dbseq-nr_79)_[441639,446461]	LTR	Gypsy	pyret	no	-	RNaseH|pyret
scaffold_80_(dbseq-nr_79)_[496357,502317]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_80_(dbseq-nr_79)_[567036,574064]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_80_(dbseq-nr_79)_[588031,594489]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_810_(dbseq-nr_809)_[1814,8591]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_817_(dbseq-nr_816)_[4815,9991]	LTR	Copia	tork	no	+	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_819_(dbseq-nr_818)_[2303,7750]	LTR	Gypsy	mixture	no	-	AP|17_6 RNaseH|cer2-3
scaffold_819_(dbseq-nr_818)_[8113,13581]	LTR	Gypsy	v_clade	no	-	GAG|pyret RT|v_clade RNaseH|maggy INT|v_clade
scaffold_81_(dbseq-nr_80)_[157476,162702]	LTR	Copia	tork	no	+	AP|retrofit INT|tork RT|tork RNaseH|copia
scaffold_81_(dbseq-nr_80)_[18464,25040]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|sire
scaffold_81_(dbseq-nr_80)_[266823,273324]	LTR	Copia	mixture	yes	+	GAG|1731 AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_81_(dbseq-nr_80)_[326569,333524]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_81_(dbseq-nr_80)_[344775,351196]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|tat
scaffold_81_(dbseq-nr_80)_[409940,419966]	LTR	Gypsy	gmr1	no	+	INT|gmr1
scaffold_81_(dbseq-nr_80)_[447451,452857]	LTR	Copia	retrofit	no	-	AP|retrofit INT|retrofit RT|tork RNaseH|sire
scaffold_81_(dbseq-nr_80)_[49385,54552]	LTR	Copia	mixture	no	-	INT|oryco RT|sire RNaseH|tork
scaffold_81_(dbseq-nr_80)_[5140,10649]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_81_(dbseq-nr_80)_[523683,530706]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_81_(dbseq-nr_80)_[533026,539388]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_81_(dbseq-nr_80)_[66596,74579]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_826_(dbseq-nr_825)_[2434,8232]	mixture	mixture	mixture	unknown	+	INT|v_clade CHR|all
scaffold_82_(dbseq-nr_81)_[142206,148412]	LTR	Gypsy	v_clade	no	+	GAG|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_82_(dbseq-nr_81)_[151577,155488]	LTR	Copia	mixture	no	-	RT|pCretro RNaseH|tork
scaffold_82_(dbseq-nr_81)_[156068,163420]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_82_(dbseq-nr_81)_[18568,24610]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_82_(dbseq-nr_81)_[198914,205457]	LTR	Copia	mixture	no	-	RT|pseudovirus RNaseH|sire
scaffold_82_(dbseq-nr_81)_[210548,215697]	LTR	Copia	mixture	no	+	INT|tork RT|pseudovirus RNaseH|copia
scaffold_82_(dbseq-nr_81)_[229934,236039]	LTR	Copia	copia	no	+	AP|retrofit INT|copia RT|copia RNaseH|sire
scaffold_82_(dbseq-nr_81)_[242942,249481]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_82_(dbseq-nr_81)_[411189,416400]	LTR	Copia	mixture	no	-	INT|oryco RT|copia RNaseH|tork
scaffold_82_(dbseq-nr_81)_[553,14188]	LTR	Copia	mixture	no	+	RT|copia RNaseH|tork
scaffold_82_(dbseq-nr_81)_[67986,73914]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_82_(dbseq-nr_81)_[81956,89590]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del
scaffold_830_(dbseq-nr_829)_[4642,9718]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_836_(dbseq-nr_835)_[3847,9235]	LTR	Copia	copia	no	+	INT|copia RNaseH|copia
scaffold_838_(dbseq-nr_837)_[3339,9338]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|hydra RNaseH|codi_d
scaffold_83_(dbseq-nr_82)_[182922,189335]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_83_(dbseq-nr_82)_[238912,248798]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_83_(dbseq-nr_82)_[256478,262632]	LTR	Gypsy	gmr1	no	-	INT|gmr1
scaffold_83_(dbseq-nr_82)_[301927,312091]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_83_(dbseq-nr_82)_[312149,318935]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_83_(dbseq-nr_82)_[381632,387990]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_83_(dbseq-nr_82)_[570608,580570]	LTR	Copia	mixture	no	+	INT|retrofit RNaseH|codi_d
scaffold_83_(dbseq-nr_82)_[77600,84085]	LTR	Copia	mixture	yes	+	GAG|1731 AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_840_(dbseq-nr_839)_[5955,12592]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_841_(dbseq-nr_840)_[2065,7388]	LTR	Copia	retrofit	no	-	AP|retrofit INT|retrofit RT|1731 RNaseH|copia
scaffold_842_(dbseq-nr_841)_[6236,11386]	LTR	Copia	mixture	no	-	INT|pseudovirus RT|hydra RNaseH|codi_d
scaffold_845_(dbseq-nr_844)_[6886,14925]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_848_(dbseq-nr_847)_[4190,10208]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_848_(dbseq-nr_847)_[5,3225]	LTR	Gypsy	v_clade	no	+	RNaseH|v_clade INT|v_clade
scaffold_84_(dbseq-nr_83)_[110383,115890]	LTR	Copia	tork	no	-	INT|retrofit RT|tork RNaseH|tork
scaffold_84_(dbseq-nr_83)_[175258,184010]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_84_(dbseq-nr_83)_[184017,190462]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_84_(dbseq-nr_83)_[194515,200806]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_84_(dbseq-nr_83)_[208427,216347]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|del INT|tat
scaffold_84_(dbseq-nr_83)_[220885,229617]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_84_(dbseq-nr_83)_[341506,346960]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_84_(dbseq-nr_83)_[360743,366999]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|tork RNaseH|codi_d
scaffold_84_(dbseq-nr_83)_[374378,381630]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_857_(dbseq-nr_856)_[2959,11252]	LTR	Gypsy	mixture	no	-	RT|del RNaseH|cer2-3 INT|tat
scaffold_85_(dbseq-nr_84)_[345816,352245]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_85_(dbseq-nr_84)_[360025,366659]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_85_(dbseq-nr_84)_[390695,395676]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|tork RNaseH|tork
scaffold_85_(dbseq-nr_84)_[442443,448153]	LTR	Copia	copia	no	-	INT|retrofit RT|copia RNaseH|copia
scaffold_85_(dbseq-nr_84)_[498844,505878]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_85_(dbseq-nr_84)_[505927,511829]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_85_(dbseq-nr_84)_[515968,522303]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_85_(dbseq-nr_84)_[546037,551828]	LTR	Copia	tork	no	+	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_85_(dbseq-nr_84)_[575056,584892]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_85_(dbseq-nr_84)_[62462,69132]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|1731 RNaseH|sire
scaffold_86_(dbseq-nr_85)_[316956,324650]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_86_(dbseq-nr_85)_[325660,340528]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_86_(dbseq-nr_85)_[384420,386771]	LTR	Copia	tork	no	-	INT|tork
scaffold_86_(dbseq-nr_85)_[400945,407239]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_86_(dbseq-nr_85)_[414362,420410]	LTR	Copia	mixture	no	-	INT|tork RT|1731 RNaseH|sire
scaffold_874_(dbseq-nr_873)_[1177,12180]	LTR	Gypsy	del	no	-	RT|del
scaffold_87_(dbseq-nr_86)_[242723,244102]	LTR	Copia	tork	no	-	RNaseH|tork
scaffold_87_(dbseq-nr_86)_[269105,273989]	LTR	Copia	mixture	no	-	INT|retrofit RT|oryco
scaffold_87_(dbseq-nr_86)_[424540,432160]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_885_(dbseq-nr_884)_[5533,13161]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_887_(dbseq-nr_886)_[3810,10299]	mixture	mixture	mixture	unknown	+	AP|dtg_ilg_template RT|reina RNaseH|galadriel INT|tat
scaffold_88_(dbseq-nr_87)_[12241,19913]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|del INT|tat
scaffold_88_(dbseq-nr_87)_[198656,205672]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_88_(dbseq-nr_87)_[20870,27793]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_88_(dbseq-nr_87)_[216,7912]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_88_(dbseq-nr_87)_[228808,236781]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_88_(dbseq-nr_87)_[237602,243099]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_88_(dbseq-nr_87)_[244905,251772]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_88_(dbseq-nr_87)_[282053,289074]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_892_(dbseq-nr_891)_[4777,10445]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_899_(dbseq-nr_898)_[3878,9837]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|b_clade INT|tat
scaffold_89_(dbseq-nr_88)_[17129,23712]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_89_(dbseq-nr_88)_[26,6721]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_89_(dbseq-nr_88)_[32053,39167]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_89_(dbseq-nr_88)_[472703,475982]	LTR	Copia	mixture	no	+	RT|1731 RNaseH|sire
scaffold_89_(dbseq-nr_88)_[545182,551071]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_89_(dbseq-nr_88)_[553055,559791]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_89_(dbseq-nr_88)_[562678,571169]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_89_(dbseq-nr_88)_[7546,15639]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_8_(dbseq-nr_7)_[102534,109317]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_8_(dbseq-nr_7)_[1155380,1161186]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_8_(dbseq-nr_7)_[1167711,1172872]	LTR	Copia	mixture	no	-	RT|1731 RNaseH|copia
scaffold_8_(dbseq-nr_7)_[119378,125305]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_8_(dbseq-nr_7)_[1205393,1211298]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_8_(dbseq-nr_7)_[136069,142179]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_8_(dbseq-nr_7)_[165181,171403]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_8_(dbseq-nr_7)_[172882,179449]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_8_(dbseq-nr_7)_[285743,293567]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_8_(dbseq-nr_7)_[360214,361974]	LTR	Copia	mixture	no	+	RT|pCretro RNaseH|tork
scaffold_8_(dbseq-nr_7)_[629285,634461]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|copia
scaffold_8_(dbseq-nr_7)_[692026,699054]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_8_(dbseq-nr_7)_[705110,711576]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_8_(dbseq-nr_7)_[715220,722356]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_8_(dbseq-nr_7)_[799013,807930]	LTR	Copia	tork	no	-	RNaseH|tork
scaffold_8_(dbseq-nr_7)_[89001,94499]	LTR	Copia	copia	no	+	AP|copia INT|tork RT|copia RNaseH|sire
scaffold_8_(dbseq-nr_7)_[94782,100022]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_904_(dbseq-nr_903)_[4402,11062]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade
scaffold_907_(dbseq-nr_906)_[10638,17216]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|maggy
scaffold_907_(dbseq-nr_906)_[3558,10633]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_908_(dbseq-nr_907)_[8060,13119]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_90_(dbseq-nr_89)_[205706,210799]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_90_(dbseq-nr_89)_[210852,217917]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_90_(dbseq-nr_89)_[224484,232540]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_90_(dbseq-nr_89)_[253583,260396]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_90_(dbseq-nr_89)_[260403,268207]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_90_(dbseq-nr_89)_[277640,283376]	LTR	Gypsy	v_clade	no	-	GAG|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_90_(dbseq-nr_89)_[286076,297019]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_90_(dbseq-nr_89)_[298595,306153]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_90_(dbseq-nr_89)_[306646,313867]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_90_(dbseq-nr_89)_[320510,327517]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_90_(dbseq-nr_89)_[364225,370521]	LTR	Copia	copia	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|copia
scaffold_90_(dbseq-nr_89)_[439668,445398]	LTR	Gypsy	gmr1	no	-	INT|gmr1
scaffold_90_(dbseq-nr_89)_[532320,538548]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_915_(dbseq-nr_914)_[7717,14713]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_91_(dbseq-nr_90)_[509933,515917]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_922_(dbseq-nr_921)_[6194,12106]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_924_(dbseq-nr_923)_[7400,14419]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_927_(dbseq-nr_926)_[3486,9624]	LTR	Copia	copia	no	+	AP|ty1/copia INT|oryco RT|copia RNaseH|copia
scaffold_929_(dbseq-nr_928)_[4771,10666]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_92_(dbseq-nr_91)_[243090,249004]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_92_(dbseq-nr_91)_[371186,381410]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade
scaffold_931_(dbseq-nr_930)_[5315,11579]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_935_(dbseq-nr_934)_[1775,7338]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RT|copia RNaseH|codi_d
scaffold_938_(dbseq-nr_937)_[10593,16057]	LTR	Copia	copia	no	-	AP|ty1/copia INT|copia RNaseH|copia
scaffold_93_(dbseq-nr_92)_[12951,18575]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_93_(dbseq-nr_92)_[526428,535289]	LTR	Copia	sire	no	-	INT|retrofit RT|sire RNaseH|sire
scaffold_941_(dbseq-nr_940)_[6,8374]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3
scaffold_942_(dbseq-nr_941)_[4007,10256]	LTR	Copia	copia	no	-	INT|copia RT|tork RNaseH|copia
scaffold_946_(dbseq-nr_945)_[3477,8932]	LTR	Copia	mixture	no	+	AP|copia INT|oryco RT|tork RNaseH|sire
scaffold_946_(dbseq-nr_945)_[9183,14420]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|tork RNaseH|codi_d
scaffold_94_(dbseq-nr_93)_[17394,25199]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|pyret INT|v_clade
scaffold_94_(dbseq-nr_93)_[29789,37594]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_94_(dbseq-nr_93)_[304223,309321]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|tork
scaffold_94_(dbseq-nr_93)_[359556,366547]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_94_(dbseq-nr_93)_[411030,418471]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_94_(dbseq-nr_93)_[41492,47113]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_94_(dbseq-nr_93)_[418989,426796]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|del INT|tat
scaffold_94_(dbseq-nr_93)_[460838,472975]	LTR	mixture	mixture	unknown	?	AP|v_clade INT|tork RT|sire RNaseH|copia
scaffold_94_(dbseq-nr_93)_[477511,482582]	LTR	Copia	mixture	no	-	AP|retrofit INT|copia RT|pseudovirus RNaseH|tork
